sweetie;@sweetieO7;1475070944;¿Puede realmente la graviola curar el cáncer? [Pregunta a MedCiencia] http://www.omicrono.com/2013/02/puede-realmente-la-graviola-curar-el-cancer-pregunta-a-medciencia/ … vía @omicrono;0;1;1;
Notorious Jag;@NotoriousJagg;1475068884;Health benefits of soursop #soursop #graviola #guanabana #fruit #exotic #health #wellness #healthy #cancer #natural #nature #cure #healingpic.twitter.com/g9FLURgqNA;0;0;0;
ConsumerLab.com;@ConsumerLab;1474981877;What is #graviola? Can it really help fight #cancer? See @ConsumerLab's answer: http://tiny.cc/1mf7ey pic.twitter.com/hdg2JnvywH;0;0;0;
Daily Health Post;@dailyhealthpost;1474912082;Graviola Fruit Destroys Cancer Cells With 'Lethal Precision' http://bit.ly/28WR1gl ;0;1;1;
Asmaa Elsherbini;@shirbinee;1474880639;Graviola Tree and Paw Paw Treatments - Alternative Cancer Treatments https://www.cancertutor.com/graviola/#.V-jkd9A4UoA.twitter …;0;0;0;
Mynahcare;@mynahcare;1474864665;Herb #Graviola More Effective Than #Chemotherapy In #Cancer? #CancerResearch #healthcare Read : http://bit.ly/2dl8Zfz?tw pic.twitter.com/awHHP7fEli;0;2;1;
Cancer Society;@Cancer_Society1;1474861949;Graviola, a Natural Cancer Remedy https://cancersocietyofamerica.org/donate/ pic.twitter.com/xh4o9FkntY;1;2;3;
Nutryer;@BioNutryer;1474857192;O fantástico poder da graviola no combate ao câncer... http://fb.me/2OrZnt8Oe ;0;0;0;
Juninho Nolasco;@IvanJunior_13;1474730809;Esse Pepa Graviola é um câncer;0;0;2;
Maria Perez;@Mariasenyal1;1474723259;Graviola, planta para combatir el cáncer http://www.imujer.com/salud/5280/graviola-planta-para-combatir-el-cancer?utm_source=Twitter&utm_medium=WidgetUp&utm_campaign=Sharing … vía @iMujer;0;0;0;
Matrix M;@matrixmenagero;1474660905;Graviola - a plant that cures cancer http://healthisinourhands.blogspot.com/2012/02/graviola-plant-that-cures-cancer.html#.V-WKIgR80T8.twitter …;0;0;0;
Graviola Trees;@GraviolaTrees;1474643017;Cats Claw and Graviola: Rainforest Herbs Which Eliminate Cancer and Lessen Chemotherapy Side Effects... http://fb.me/PWWxUPtv ;0;0;0;
Lu;@llrlitoral;1474642353;Fica Cãomigo: Câncer em cães e o poder da Graviola. http://www.ficacaomigo.com/2016/07/caes-com-cancer-e-o-poder-da-graviola.html?spref=tw …;0;0;0;
Angel Law;@waituen;1474604075;Graviola - Herb Which Cure Cancer - Health, Fitness, Lifestyle http://fb.me/2MiG3Ytq5 ;0;0;0;
Costavolcano Chile;@CostavolcanoLab;1474594494;#Graviola contra el #cancer #Costavolcano #quimioterapiaNAtural #tratamientoIntegrativo #FormulaC... http://fb.me/5kjw1Mt4V ;0;0;0;
Fooly God Sakyo;@ChrissaSJE;1474593424;Ay if you know anybody fighting cancer tell em to go their nearest vitamin shop and get some Graviola. Look that shit up, b.;0;1;0;
JB Bardot;@jbbardot23;1474577227;Wonder Fruit Soursop Graviola More Effective And Safer Than Chemo Kills Cancer Dead - http://go.shr.lc/2d4xQ3W  via @shareaholic;0;0;0;
Power Dicas e Tutori;@WilsonFausto38;1474485274;Suco de folhas de graviola desintoxica e ajuda a combater câncer - PcD http://portalpcdonline.blogspot.com.br/2015/01/suco-de-folhas-de-graviola-desintoxica.html#.V-LcGCSOLlI.twitter …;0;0;0;
Property RussellChai;@PRussellChai;1474472453;The graviola fruit can destroy cancer cells without adverse side-effects and is considered a viable cancer cure.... http://fb.me/4V0wRleIP ;0;0;0;
Now de Venezuela;@NowdeVenezuela;1474463918;Graviola, útil en el tratamiento contra el cáncer. pic.twitter.com/WJH8fUjCr0;0;1;0;
Daily Superfood Love;@DailySuperFood;1474387501;Ongoing studies show that graviola, also known as soursop has cancer treatment potential. #beatcancer;0;0;0;
Costavolcano Chile;@CostavolcanoLab;1474327826;#graviola contra el #cancer #anticancerigeno #QuimioterapiaNatural #Acetogeninas #Costavolcano... http://fb.me/1iUDlgZvW ;0;0;0;
Fercho Rojas;@milferojasv;1474183671;Graviola o guanábana- Una fruta que lucha contra el Cancer http://fb.me/88CQQy9H6 ;0;0;0;
Natural Medicine;@NatMedicineTeam;1474051338;Graviola is 10.000 Times More Powerful Than Chemo, It Kills Cancer And Saves Lives: http://youtu.be/G8eFmDKDGlA?a  via @YouTube;0;0;1;
NU3CLUB;@nutreeclub;1474033280;Grape Seed Extract and Graviola Fruit Destroy Colorectal Cancer http://nu3club.com/2016/08/03/grape-seed-extract-and-graviola-fruit-destroy-colorectal-cancer/ … via @nutreeclub;0;0;0;
Cynthia Mohammed;@BilqisMohammed;1474025643;Natural Cancer Remedies Documented> IV Vitamin C, B17, DMSO, Graviola, Whole Body Hyperthermia, Corioius Versicolor,Galvanotherapy;0;0;0;
Sophie J-St.Vie;@Sjvie26;1473778217;the-sweet-life-ja: Soursop :: A Natural Cancer Killer Extracts from the miraculous Graviola tree are... https://tmblr.co/ZrwNJl2C21Izq ;0;0;0;
Botanical-online;@BotanicalOnline;1473751490;GUANÁBANA O GRAVIOLA CONTRA EL CÁNCER: La guanábana o graviola es una fruta con propiedades antitumorales. El... http://fb.me/5tgkt3qz8 ;0;0;1;
Matrix M;@matrixmenagero;1473708425;Graviola - a plant that cures cancer | Health is in our hands http://healthisinourhands.blogspot.com/2012/02/graviola-plant-that-cures-cancer.html#.V9cBgeUA10Y.twitter …;0;1;0;
JUNIOR # BETA;@AntnioTrajanoJ2;1473643663;A fruta mais poderosa que a graviola Cura Câncer https://youtu.be/ZlygSlWB5Oc  via @YouTube;0;0;0;
Mboq Jamu;@MboqJamu;1473596346;Check out 500 gram / 1 Kg Organic Guyabano Soursop Leaves (Guanabana Graviola) #Cancer http://www.ebay.com/itm/500-gram-1-Kg-Organic-Guyabano-Soursop-Leaves-Guanabana-Graviola-/272359586656?roken=cUgayN&soutkn=cN1KKb … via @eBay;0;0;0;
Graviola Trees;@GraviolaTrees;1473433400;Rick G. House, General Manager of Liver Cancer Cure Now, announced "graviola has been proven to cure cancer."... http://fb.me/F59fafEH ;0;0;0;
Costavolcano Chile;@CostavolcanoLab;1473384015;la #Graviola cura el #cancer? http://costavolcano.blogspot.cl/2015/03/la-graviola-cura-el-cancer.html … http://fb.me/12NySk9zM ;0;1;0;
